ident,expense_total,income_assetsales,hours_outside_age16_65,treatment,hours_outside_age6_65,hours_chores_age6_65,members_resid,nadults_resid,head_age,act_livestock,act_business,borrowed_total
072053,0,0,54,1,54,35,NA,NA,NA,NA,NA,NA
072046,0,0,48,1,48,56,NA,NA,NA,NA,NA,NA
072084,0,0,48,1,144,98,NA,NA,NA,NA,NA,NA
203072,6000,0,0,0,0,14,NA,NA,NA,NA,NA,NA
203043,2320,0,0,0,0,91,NA,NA,NA,NA,NA,NA
203068,1200,0,48,0,48,42,NA,NA,NA,NA,NA,NA
203099,1300,0,0,0,0,14,2,2,76,0,0,0
203110,41900,0,0,0,0,84,7,2,50,1,1,1
203061,35330,0,0,0,0,40,9,8,46,1,1,0
203083,0,0,84,0,84,70,6,3,35,0,0,0
203087,470,0,0,0,0,186,10,8,57,1,0,1
203080,0,0,0,0,0,42,2,2,68,0,0,0
203018,21730,0,0,0,0,217,11,5,44,1,1,0
203036,410,0,0,0,0,52,5,5,70,0,0,0
203115,147610,0,49,0,49,56,6,2,48,1,1,0
203078,1300,0,28,0,28,133,6,3,55,0,0,0
203075,20400,0,0,0,0,112,6,4,57,1,0,1
203003,4500,0,92,0,92,59,10,10,64,1,0,1
203028,100510,0,0,0,0,91,8,5,44,1,1,0
203048,62200,0,0,0,0,21,6,2,40,1,1,0
203095,2200,0,0,0,0,84,7,4,58,1,0,0
203052,1700,0,32,0,32,51,8,6,65,0,0,0
203090,400,0,0,0,0,108,5,4,48,1,0,0
203073,350,0,0,0,0,35,4,2,45,0,0,0
203009,4250,0,0,0,0,0,4,4,82,1,0,0
203031,900,0,96,0,96,70,4,4,56,0,0,0
203104,14868.75,0,21,0,21,100,7,7,78,1,0,1
203040,22670,0,75,0,75,91,5,5,49,1,1,1
202086,30700,0,0,1,0,57,NA,NA,NA,NA,NA,NA
202075,3300,0,0,1,0,70,NA,NA,NA,NA,NA,NA
202054,2700,0,0,1,0,42,NA,NA,NA,NA,NA,NA
202041,13200,0,0,1,0,70,NA,NA,NA,NA,NA,NA
202103,2100,0,0,1,0,112,4,3,82,1,0,0
202015,1340,0,0,1,0,77,7,3,42,1,0,0
202081,8900,0,56,1,56,70,4,3,34,1,0,0
202004,0,0,0,1,0,56,5,3,63,0,0,0
202093,19700,0,0,1,0,82,8,7,70,1,0,0
202079,12250,0,0,1,0,112,10,5,58,1,0,0
202066,10400,0,14,1,14,98,7,4,47,1,0,0
202047,2300,0,0,1,0,52,7,7,NA,1,0,1
202013,366450,0,0,1,0,53,6,5,48,1,1,0
202087,32570,0,0,1,0,21,3,2,41,1,1,0
202044,1100,0,0,1,0,42,7,5,65,1,0,1
202016,815,0,56,1,56,84,7,7,52,1,0,0
202006,0,0,0,1,0,112,8,4,75,1,0,0
202029,16800,0,32,1,32,0,4,2,37,1,0,0
202043,5600,0,45,1,45,64,8,6,52,1,0,0
202095,1000,0,0,1,0,63,3,3,58,1,0,0
202019,27120,0,0,1,0,70,4,2,40,1,1,0
202076,6800,0,0,1,0,59,5,5,71,1,0,1
202108,4202,0,NA,1,NA,NA,0,0,NA,1,0,0
202091,900,0,0,1,0,56,5,4,64,1,0,0
202073,32400,0,0,1,0,36,7,5,50,1,0,0
202030,250,0,42,1,42,84,11,8,30,1,0,0
202026,14400,0,0,1,0,56,3,2,36,0,1,0
202025,500,0,24,1,24,41,6,2,52,1,0,0
202014,1200,0,0,1,0,35,6,5,51,1,0,0
111003,37900,0,1,0,1,133,NA,NA,NA,NA,NA,NA
111032,15400,0,60,0,60,56,NA,NA,NA,NA,NA,NA
111019,55800,0,0,0,0,68,NA,NA,NA,NA,NA,NA
111063,39320,0,104,0,104,52,NA,NA,NA,NA,NA,NA
111024,16900,0,168,0,168,56,NA,NA,NA,NA,NA,NA
111056,150,0,32,0,32,42,NA,NA,NA,NA,NA,NA
111070,26240,0,112,0,112,140,NA,NA,NA,NA,NA,NA
111011,5050,0,0,0,0,56,NA,NA,NA,NA,NA,NA
111040,378650,0,0,0,0,56,NA,NA,NA,NA,NA,NA
111022,0,0,70,0,70,70,2,2,34,1,0,0
111048,105960,0,3,0,45,77,6,2,44,1,1,0
111067,6260,0,0,0,0,112,3,3,65,1,0,0
111080,106700,0,0,0,0,14,6,2,37,1,1,1
111049,10700,0,0,0,0,63,10,6,54,1,0,0
111020,7720,0,0,0,0,56,4,2,52,1,0,0
111074,3120,0,0,0,0,70,4,4,67,1,0,0
111038,2890,0,16,0,16,112,8,4,72,1,0,0
111002,11300,0,56,0,56,80,8,3,30,1,0,0
111001,0,0,48,0,48,42,NA,NA,NA,NA,NA,NA
111055,38650,0,0,0,0,28,2,2,59,1,1,0
111079,1500,0,56,0,56,42,3,3,48,1,0,0
111007,315330,0,0,0,0,70,10,5,67,1,1,0
111075,516600,0,0,0,0,26,6,5,52,1,1,0
111082,22240,0,0,0,0,84,7,3,50,1,0,0
111036,2200,0,32,0,32,63,5,5,71,1,0,1
111030,18200,0,117,0,117,70,10,5,49,1,0,0
111072,3000,0,0,0,0,91,10,6,34,1,0,0
111018,41400,0,0,0,0,70,6,5,74,1,0,0
111071,1920,0,30,0,30,56,8,5,62,1,0,0
110032,3900,0,0,1,0,119,NA,NA,NA,NA,NA,NA
110053,1800,0,0,1,0,42,NA,NA,NA,NA,NA,NA
110058,8550,0,0,1,0,91,NA,NA,NA,NA,NA,NA
110085,11110,0,56,1,56,102,NA,NA,NA,NA,NA,NA
110026,600,0,70,1,70,56,NA,NA,NA,NA,NA,NA
110055,8320,0,21,1,21,56,NA,NA,NA,NA,NA,NA
110023,1000,0,133,1,133,42,NA,NA,NA,NA,NA,NA
110005,16600,0,0,1,0,210,NA,NA,NA,NA,NA,NA
110036,8700,0,36,1,36,280,NA,NA,NA,NA,NA,NA
110072,3900,0,0,1,0,70,NA,NA,NA,NA,NA,NA
110046,27804,0,0,1,0,0,NA,NA,NA,NA,NA,NA
110059,23150,0,56,1,56,112,5,4,72,1,0,0
110070,850,0,0,1,0,70,2,2,68,1,0,0
110068,1890,0,0,1,0,126,7,6,69,1,0,0
110056,1800,0,0,1,0,70,9,5,77,1,0,1
110043,6726,0,0,1,0,112,7,2,50,1,1,0
110052,500,0,0,1,0,42,3,2,72,1,0,0
110083,11310,0,0,1,0,0,2,2,79,1,1,0
110012,9636,0,0,1,0,86,4,4,67,1,0,0
110033,500,0,48,1,118,112,10,6,72,0,0,1
110010,3000,0,0,1,0,140,5,4,67,1,0,0
110069,4375,0,0,1,0,68,6,5,56,1,1,0
110075,17515,0,15,1,15,112,6,3,49,1,0,0
110086,0,0,48,1,48,42,NA,NA,NA,NA,NA,NA
110073,2090,0,84,1,84,70,2,2,52,1,0,0
110006,200,0,15,1,15,42,4,2,46,1,0,0
110071,14850,0,0,1,0,42,6,4,74,1,0,0
110001,5700,0,0,1,0,42,5,3,62,1,0,0
110028,9600,0,0,1,0,0,6,4,72,1,0,0
110077,40600,0,0,1,0,126,6,4,63,1,1,1
110062,27500,0,0,1,0,0,2,2,68,1,0,0
057085,0,0,0,0,0,20,NA,NA,NA,NA,NA,NA
057065,14336,0,0,0,0,42,NA,NA,NA,NA,NA,NA
057089,21500,0,0,0,0,66,NA,NA,NA,NA,NA,NA
057101,100000,0,16,0,16,84,NA,NA,NA,NA,NA,NA
057051,127070,0,0,0,0,168,NA,NA,NA,NA,NA,NA
057066,24750,0,0,0,0,56,NA,NA,NA,NA,NA,NA
057001,0,0,0,0,0,42,NA,NA,NA,NA,NA,NA
057037,35490,0,0,0,0,98,9,5,68,1,1,0
057013,5930,0,0,0,0,42,6,5,47,0,0,0
057063,100,0,0,0,0,20,8,3,43,1,0,0
057050,15700,0,70,0,70,84,7,7,52,1,0,0
057080,104600,0,16,0,16,84,5,3,44,1,0,1
057036,2930,0,45,0,45,28,7,2,39,0,0,1
057010,1245,0,0,0,0,30,7,3,38,1,0,0
057003,1920,0,0,0,0,49,4,4,73,1,0,0
057029,0,0,0,0,0,42,4,1,36,0,0,1
057047,3840,0,0,0,0,0,3,3,75,1,0,0
057078,20,0,20,0,20,42,7,5,72,0,0,0
057072,8000,0,98,0,98,70,9,7,41,1,0,1
057094,6160,0,0,0,0,35,2,2,53,1,0,0
057068,0,0,60,0,60,36,9,6,34,1,1,0
057018,0,0,48,0,48,28,5,4,47,1,0,0
057009,0,0,16,0,16,63,7,6,52,0,0,1
057046,3012,0,40,0,40,28,4,3,47,1,0,0
057069,870,0,50,0,50,28,4,4,63,0,0,0
057088,4620,0,50,0,50,30,5,2,43,1,0,1
057053,4320,0,55,0,55,28,5,2,43,1,0,0
057056,94390,0,0,0,0,52,6,6,63,1,0,1
058076,9950,0,70,1,70,112,NA,NA,NA,NA,NA,NA
058020,66600,0,0,1,0,18,NA,NA,NA,NA,NA,NA
058009,34400,0,104,1,104,42,NA,NA,NA,NA,NA,NA
059082,7650,0,40,1,40,25,NA,NA,NA,NA,NA,NA
058098,15600,0,0,1,0,65,NA,NA,NA,NA,NA,NA
059089,6385,0,120,1,120,42,NA,NA,NA,NA,NA,NA
058030,6100,0,0,1,0,84,NA,NA,NA,NA,NA,NA
059031,8360,0,0,1,0,42,NA,NA,NA,NA,NA,NA
059041,6000,0,0,1,0,0,NA,NA,NA,NA,NA,NA
058085,25700,0,96,1,96,98,NA,NA,NA,NA,NA,NA
058095,14180,0,0,1,0,70,10,9,64,1,0,0
059028,13140,0,21,1,21,84,6,3,38,1,0,0
059039,0,250,48,1,48,0,5,2,37,1,0,0
059094,4300,0,56,1,56,87,8,6,55,1,0,0
059022,610,0,160,1,160,140,9,6,50,1,0,0
059013,31500,0,0,1,0,33,5,2,39,1,0,0
059014,5280,0,48,1,48,93,11,9,39,1,0,0
059097,0,0,48,1,48,42,4,2,34,0,0,0
059100,650,0,0,1,0,63,6,5,55,1,0,0
059064,4900,0,70,1,70,42,NA,NA,NA,NA,NA,NA
058029,3800,0,0,1,0,63,9,5,45,0,0,0
059048,400640,0,200,1,200,56,7,7,50,1,1,0
058091,13500,0,56,1,56,20,5,2,37,1,0,0
058071,12600,0,48,1,48,126,9,6,49,1,0,0
058016,4450,0,0,1,0,56,7,7,31,1,0,1
058063,85300,0,0,1,0,52,7,5,36,1,0,1
059008,900,0,56,1,56,28,5,2,40,1,0,0
058105,0,0,16,1,16,70,NA,NA,NA,NA,NA,NA
059112,8020,0,56,1,56,98,10,5,45,1,0,0
059084,5200,0,0,1,0,56,2,2,72,0,0,0
058087,15300,0,0,1,0,63,3,3,72,1,0,1
059043,5920,150,0,1,0,56,5,3,39,1,0,0
059042,200,250,88,1,88,63,8,4,45,1,0,0
059053,0,0,84,1,84,28,5,2,30,1,0,0
059107,46400,0,0,1,0,30,3,2,32,1,0,0
103044,37060,0,0,0,0,35,NA,NA,NA,NA,NA,NA
103063,5880,0,0,0,0,63,NA,NA,NA,NA,NA,NA
103042,14020,0,0,0,0,77,NA,NA,NA,NA,NA,NA
103007,24120,0,0,0,0,70,NA,NA,NA,NA,NA,NA
103038,28300,0,0,0,0,42,3,3,77,1,0,0
103048,6440,0,0,0,0,0,7,4,69,1,0,0
103024,0,0,0,0,56,35,5,2,35,0,0,0
103086,0,0,0,0,0,0,2,1,NA,0,0,0
103095,600,0,10,0,10,0,4,4,75,1,0,0
103093,3600,0,56,0,56,0,7,3,NA,1,0,0
103033,21880,0,0,0,0,35,6,4,40,1,0,0
103004,12490,0,0,0,0,63,4,4,62,1,0,0
103092,1500,0,0,0,0,35,5,5,40,1,0,0
103019,33315,0,56,0,56,126,9,8,87,1,0,0
103016,7600,0,0,0,0,70,6,3,50,0,0,0
103005,200000,0,0,0,0,28,6,5,57,1,1,0
103079,6940,0,0,0,0,70,3,3,58,1,0,0
103084,14320,0,152,0,152,77,7,7,55,1,0,0
103051,1300,0,0,0,0,84,10,8,57,0,0,0
103009,75240,0,0,0,0,28,6,3,45,0,0,0
103003,5650,0,0,0,56,0,7,4,64,1,0,0
103089,3660,0,56,0,56,77,7,6,59,1,0,0
103058,56880,0,0,0,0,56,7,3,38,1,0,0
103014,28840,0,0,0,0,35,9,7,88,1,0,0
103008,14040,0,0,0,0,0,3,3,82,1,0,0
103027,3600,0,56,0,56,28,5,3,41,1,0,0
103094,14240,0,0,0,0,28,5,2,41,1,0,0
104050,21600,0,0,1,0,28,NA,NA,NA,NA,NA,NA
104013,4820,0,0,1,0,63,NA,NA,NA,NA,NA,NA
104030,0,0,63,1,63,35,3,2,28,0,0,0
104004,1100,0,0,1,0,28,6,4,53,0,0,0
104079,3740,0,0,1,0,28,5,4,40,1,0,0
104091,1440,0,0,1,0,14,5,4,46,1,0,0
106082,38300,0,0,1,0,56,7,5,64,1,0,0
104076,5000,0,0,1,0,84,7,5,55,1,0,0
104059,1320,0,0,1,0,42,1,1,43,1,0,0
104062,0,0,56,1,56,35,2,2,30,0,0,0
104086,41300,0,0,1,0,28,6,4,92,1,0,0
106080,1320,0,0,1,0,35,3,2,29,1,0,0
104073,7700,0,0,1,0,28,8,5,57,1,0,0
104058,16100,0,0,1,0,0,1,1,67,1,0,0
104012,4940,0,0,1,0,0,4,3,NA,1,0,0
104033,43220,0,0,1,0,28,5,4,46,1,1,0
106002,4820,0,56,1,56,28,6,6,59,1,0,0
104024,0,0,0,1,0,28,1,1,39,0,0,0
104032,55520,0,0,1,0,28,5,5,59,1,0,0
106035,2421,0,10,1,10,49,9,7,57,0,0,0
104044,11700,0,0,1,0,84,4,3,53,1,0,0
106077,2650,0,56,1,96,56,11,6,24,0,0,0
104015,19200,0,0,1,0,14,4,3,NA,0,0,0
104085,6320,0,0,1,0,28,4,2,31,1,0,0
104025,13220,0,0,1,0,28,6,2,43,1,0,0
076090,6650,0,0,0,0,56,7,3,42,1,0,0
079083,7070,0,0,0,0,36,4,2,42,0,0,1
076055,18180,0,0,0,0,0,3,3,77,1,0,1
079076,11110,0,42,0,42,116,7,7,33,1,0,1
078034,0,0,108,0,108,10,6,4,42,1,0,0
076077,0,0,0,0,0,0,1,1,64,0,0,0
078038,0,0,32,0,32,32,4,2,32,0,0,0
078045,0,0,80,0,80,0,4,2,34,0,0,0
078025,0,0,48,0,48,28,5,4,34,1,0,0
076097,15600,0,0,0,0,67,5,3,65,1,0,0
078092,13200,0,0,0,0,60,5,3,51,1,0,0
076072,0,0,32,0,32,46,7,2,36,0,0,0
078061,7300,0,80,0,80,64,6,5,50,1,0,1
078088,6200,0,0,0,0,21,9,9,87,1,0,0
076060,4320,0,0,0,0,24,2,2,75,0,0,0
076008,0,0,40,0,40,0,5,2,31,1,0,0
078009,900,0,21,0,21,32,3,2,30,0,0,0
076082,0,0,49,0,49,0,6,1,46,1,0,0
078095,0,0,100,0,100,110,6,6,57,1,0,0
079079,0,0,160,0,160,120,9,6,60,1,0,1
079017,5760,0,42,0,42,56,10,6,57,1,0,0
076100,0,0,0,0,0,21,1,1,58,0,0,0
076035,9900,0,0,0,0,98,9,5,43,1,0,0
076093,11005,0,0,0,0,70,7,2,48,1,0,0
075081,750,4175,32,1,32,32,3,2,46,1,0,0
075018,3440,0,76,1,76,100,11,8,73,1,0,1
077098,4520,0,0,1,0,30,2,2,43,1,0,1
075015,8070,0,0,1,0,100,10,6,57,1,0,0
075041,2050,0,0,1,0,70,5,5,50,1,0,0
075066,0,0,114,1,114,36,5,5,62,0,0,0
075064,2450,0,50,1,50,55,4,4,21,1,0,0
075061,3400,0,0,1,0,40,5,5,63,1,0,0
077001,9670,0,20,1,20,60,5,4,68,0,0,0
077023,14260,0,80,1,80,96,11,8,62,1,0,0
077038,205740,0,49,1,49,56,7,5,19,1,1,0
075079,150,0,0,1,0,49,8,6,59,1,0,1
075014,0,0,0,1,0,84,5,5,52,0,0,0
075024,5500,0,48,1,48,30,5,2,39,1,0,0
075011,54720,0,0,1,0,30,5,4,40,1,1,0
075034,11530,0,0,1,0,63,10,8,NA,1,0,0
075013,18520,0,0,1,0,42,7,6,77,1,0,0
077037,1146,0,66,1,66,50,11,8,84,1,0,0
077086,11600,15787,0,1,0,32,4,2,36,1,0,1
077056,19000,0,112,1,112,128,11,9,57,1,0,1
077055,67671,0,96,1,96,53,10,10,62,1,1,1
077072,12930,0,28,1,28,70,10,7,45,1,0,0
077074,37800,0,0,1,0,84,10,9,92,1,0,1
075054,1300,0,30,1,30,45,4,3,57,1,0,0
028051,0,0,56,0,56,0,NA,NA,NA,NA,NA,NA
028028,0,0,224,0,224,112,NA,NA,NA,NA,NA,NA
035011,0,0,192,0,192,96,NA,NA,NA,NA,NA,NA
028053,18800,0,49,0,69,77,NA,NA,NA,NA,NA,NA
028081,0,0,96,0,96,80,NA,NA,NA,NA,NA,NA
028077,1750,0,0,0,0,89,NA,NA,NA,NA,NA,NA
028033,400,0,0,0,0,56,NA,NA,NA,NA,NA,NA
035088,7650,0,24,0,24,111,NA,NA,NA,NA,NA,NA
035005,5640,0,0,0,0,84,NA,NA,NA,NA,NA,NA
028027,17050,0,0,0,0,98,NA,NA,NA,NA,NA,NA
028047,2000,0,56,0,140,42,NA,NA,NA,NA,NA,NA
035038,24540,0,0,0,0,0,NA,NA,NA,NA,NA,NA
035022,13600,0,124,0,124,56,NA,NA,NA,NA,NA,NA
028024,8940,0,32,0,32,77,NA,NA,NA,NA,NA,NA
035082,9080,0,0,0,0,42,NA,NA,NA,NA,NA,NA
035036,5480,0,0,0,0,0,NA,NA,NA,NA,NA,NA
035046,10740,0,0,0,0,89,NA,NA,NA,NA,NA,NA
035003,1120,0,0,0,0,91,NA,NA,NA,NA,NA,NA
035068,21400,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
035076,60700,0,0,0,0,168,NA,NA,NA,NA,NA,NA
028078,1350,0,0,0,0,42,NA,NA,NA,NA,NA,NA
028029,11900,0,0,0,0,77,NA,NA,NA,NA,NA,NA
035090,35290,0,48,0,48,49,NA,NA,NA,NA,NA,NA
035020,4500,0,105,0,105,42,NA,NA,NA,NA,NA,NA
028045,8170,0,0,0,0,51,NA,NA,NA,NA,NA,NA
028043,9540,0,0,0,0,179,9,7,47,1,0,0
028041,0,0,0,0,0,42,3,2,29,0,0,0
028066,5985,0,0,0,0,54,8,8,57,1,0,0
028025,16850,0,0,0,0,0,3,3,78,1,0,0
028015,21660,0,0,0,16,57,6,4,35,1,0,0
035006,15800,0,0,0,0,42,3,2,24,1,0,0
035060,33770,0,0,0,0,156,9,7,62,1,0,0
028070,18880,0,0,0,0,28,5,3,77,1,0,0
028061,2550,0,32,0,32,112,6,6,58,1,0,0
028057,14200,0,0,0,0,84,7,3,42,1,0,0
028091,37860,0,0,0,0,82,8,4,54,0,0,0
035084,30290,0,0,0,0,80,4,2,81,1,0,0
028012,226001,0,0,0,0,42,8,3,42,0,1,0
035023,500,0,0,0,0,56,5,4,57,0,0,0
028080,2990,0,4,0,4,77,6,4,34,1,0,0
028042,189590,0,0,0,0,42,6,2,44,1,1,0
035008,14400,0,0,0,0,42,6,2,34,0,0,0
035014,66940,0,0,0,0,0,2,2,84,1,0,0
028049,34800,0,0,0,0,0,3,2,32,1,0,0
035054,66900,0,4,0,4,137,9,6,44,1,0,0
035031,27600,0,0,0,0,56,4,2,30,1,0,0
028086,40600,0,0,0,0,126,7,7,61,1,0,0
028056,7345,0,0,0,0,30,9,4,40,1,0,0
038029,28030,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
027003,19580,6800,0,1,0,63,NA,NA,NA,NA,NA,NA
027002,15400,0,0,1,0,89,NA,NA,NA,NA,NA,NA
027092,21140,0,0,1,56,130,NA,NA,NA,NA,NA,NA
032074,51600,0,9,1,9,35,NA,NA,NA,NA,NA,NA
038072,388903,0,40,1,88,56,NA,NA,NA,NA,NA,NA
027040,76100,0,0,1,0,70,NA,NA,NA,NA,NA,NA
038081,16950,0,0,1,0,46,NA,NA,NA,NA,NA,NA
032077,1720,0,0,1,0,147,NA,NA,NA,NA,NA,NA
032083,0,0,56,1,56,42,NA,NA,NA,NA,NA,NA
027025,2970,0,0,1,0,70,NA,NA,NA,NA,NA,NA
041030,17860,0,0,1,0,42,NA,NA,NA,NA,NA,NA
027059,16920,0,49,1,49,21,NA,NA,NA,NA,NA,NA
027009,1500,0,0,1,0,98,NA,NA,NA,NA,NA,NA
027054,40730,0,0,1,0,39,NA,NA,NA,NA,NA,NA
038027,13584,0,0,1,0,112,NA,NA,NA,NA,NA,NA
027051,24120,0,0,1,0,0,NA,NA,NA,NA,NA,NA
027041,15270,0,0,1,0,91,NA,NA,NA,NA,NA,NA
041084,397100,0,0,1,0,84,NA,NA,NA,NA,NA,NA
027088,28240,0,9,1,9,42,NA,NA,NA,NA,NA,NA
038007,147091,0,0,1,0,91,NA,NA,NA,NA,NA,NA
027004,23460,0,0,1,0,28,NA,NA,NA,NA,NA,NA
027056,2400,0,108,1,108,28,5,3,45,1,0,0
032093,18130,0,0,1,0,91,5,5,55,1,0,0
027018,23320,0,0,1,0,77,9,6,57,1,0,1
041076,53940,0,0,1,0,84,3,3,54,1,0,0
032048,8520,0,0,1,0,105,6,5,60,1,0,1
027091,0,5000,0,1,70,115,9,4,42,0,0,0
027067,15130,0,0,1,0,26,6,3,39,1,0,1
027006,57550,0,0,1,0,56,8,6,57,1,1,0
027013,9620,0,0,1,0,0,2,2,34,0,0,1
032019,19600,0,0,1,0,77,5,5,65,0,0,0
032066,17250,0,56,1,56,56,6,4,46,1,0,0
032001,25920,0,0,1,0,60,5,2,42,1,0,1
027050,0,0,40,1,40,0,4,2,30,0,0,0
027012,20220,0,6,1,6,105,6,6,64,1,0,0
032046,6820,0,0,1,0,77,5,2,35,1,0,1
032065,19640,0,0,1,0,42,9,4,56,0,0,0
032014,49300,0,0,1,0,126,5,5,65,1,0,0
032028,0,0,56,1,56,0,3,3,44,0,0,0
027005,153550,0,0,1,0,79,6,6,68,1,1,1
027011,13800,0,0,1,0,0,3,3,72,1,0,0
032021,15700,0,0,1,0,21,4,4,36,0,0,0
055021,0,0,10,0,10,21,NA,NA,NA,NA,NA,NA
055013,32600,0,0,0,0,58,NA,NA,NA,NA,NA,NA
055002,60520,0,0,0,0,42,NA,NA,NA,NA,NA,NA
055050,243050,0,0,0,0,84,NA,NA,NA,NA,NA,NA
055016,360,0,0,0,0,28,5,2,NA,1,0,0
055059,3750,0,0,0,0,46,6,6,69,0,0,0
055026,19300,0,0,0,0,126,9,5,73,1,0,0
055065,72000,0,0,0,0,56,6,3,NA,1,1,0
055055,0,0,84,0,84,28,4,2,29,0,0,0
055007,16000,0,80,0,80,119,7,5,51,0,0,0
055045,200,0,56,0,56,70,4,4,64,1,0,0
055078,43880,0,0,0,0,42,5,4,49,1,1,0
055053,0,0,60,0,60,0,2,2,34,0,0,0
055071,3270,0,0,0,0,49,4,4,47,1,0,0
055083,284000,0,0,0,0,69,10,8,57,0,1,0
055081,10950,0,35,0,35,105,5,5,79,1,0,0
055058,0,0,0,0,0,28,2,2,108,0,0,0
055068,0,0,50,0,50,45,5,4,47,1,0,0
055019,1300,0,0,0,0,35,2,2,65,1,0,0
055038,0,0,0,0,0,63,9,6,77,0,0,0
055056,120,0,0,0,0,14,2,2,95,1,0,0
055052,3300,0,0,0,0,31,4,4,65,0,0,0
055047,61730,0,0,0,0,42,4,3,32,1,1,0
055027,0,0,0,0,0,24,2,2,36,1,0,0
055075,0,0,238,0,238,63,6,5,NA,0,0,0
055039,960,0,64,0,64,56,8,3,50,1,0,0
055057,140,0,0,0,16,42,4,1,NA,1,0,0
055080,0,0,0,0,0,0,2,1,NA,0,0,0
055015,66000,0,88,0,88,84,9,7,58,0,1,0
056072,33600,0,63,1,63,126,NA,NA,NA,NA,NA,NA
056048,5300,0,0,1,0,47,NA,NA,NA,NA,NA,NA
056071,19250,0,0,1,0,42,NA,NA,NA,NA,NA,NA
056094,3050,0,0,1,0,49,NA,NA,NA,NA,NA,NA
056073,29750,0,18,1,18,56,8,5,43,0,1,0
056042,9230,0,0,1,0,84,NA,NA,NA,NA,NA,NA
056053,30720,0,0,1,0,21,3,2,32,1,1,0
056024,12400,0,0,1,0,63,4,4,74,0,0,0
056084,24400,0,0,1,0,28,2,2,41,1,1,0
056034,0,0,0,1,0,32,5,4,45,1,0,0
056088,0,0,32,1,32,82,5,5,49,0,0,0
056019,404575,0,48,1,48,21,11,9,46,1,1,0
056036,2400,0,0,1,0,75,9,9,75,1,0,0
056054,17500,0,0,1,0,18,6,3,37,1,0,0
056095,0,0,0,1,0,35,3,3,91,0,0,0
056005,17500,0,0,1,0,0,5,2,45,1,0,0
056070,89750,0,0,1,0,42,4,3,NA,1,1,0
056074,66550,0,0,1,0,42,5,3,46,1,1,0
056011,80,0,40,1,40,14,2,2,33,1,0,0
056029,0,0,70,1,70,35,5,2,36,1,0,0
056015,2730,0,132,1,132,0,11,11,49,0,0,0
056049,548770,0,88,1,88,128,12,12,30,1,1,1
056100,0,0,0,1,0,56,3,3,48,0,0,0
056010,0,0,16,1,16,42,7,3,47,1,0,0
056007,6360,0,0,1,0,42,5,2,48,1,0,0
056023,2280,0,0,1,0,35,4,2,42,1,0,0
056014,1860,0,196,1,196,50,10,8,47,1,0,0
056075,11100,0,0,1,0,126,5,5,50,0,0,0
056080,0,0,0,1,0,42,6,2,78,0,0,0
194025,360,0,98,0,98,56,NA,NA,NA,NA,NA,NA
194038,19500,0,0,0,0,112,NA,NA,NA,NA,NA,NA
194015,0,0,0,0,0,84,NA,NA,NA,NA,NA,NA
194060,6380,0,0,0,0,77,NA,NA,NA,NA,NA,NA
194046,0,0,42,0,42,21,1,1,28,0,0,0
194011,44770,0,84,0,84,84,6,3,44,1,1,0
194045,16300,0,0,0,0,56,5,3,48,0,1,0
194032,0,0,0,0,0,42,4,1,30,0,1,0
194054,3600,0,0,0,0,47,8,6,68,1,0,1
194047,15100,0,112,0,112,91,10,7,71,1,0,0
194001,700,0,63,0,63,77,4,3,21,0,0,1
194044,21790,0,96,0,96,42,9,8,65,1,1,0
194004,2580,0,42,0,42,56,5,3,52,1,0,1
194057,1880,0,0,0,0,42,5,5,98,0,0,0
194052,0,0,56,0,56,56,7,2,32,0,1,0
194058,720,0,0,0,0,35,4,2,33,0,1,0
194027,116570,0,0,0,0,28,3,3,72,1,1,0
194036,3400,0,40,0,40,76,9,7,64,1,0,0
194019,22000,0,0,0,0,21,5,2,54,1,1,1
194017,16150,0,63,0,63,84,8,4,56,1,0,0
194055,16500,0,63,0,63,70,5,5,70,1,1,0
194070,12570,0,5,0,5,35,3,3,28,1,0,0
194031,0,0,0,0,0,56,3,2,30,0,1,0
199069,1720,0,42,1,42,56,NA,NA,NA,NA,NA,NA
199078,8120,0,0,1,0,84,NA,NA,NA,NA,NA,NA
199057,3280,0,0,1,0,35,NA,NA,NA,NA,NA,NA
199050,6755,0,49,1,49,77,NA,NA,NA,NA,NA,NA
199026,6400,0,0,1,0,38,6,6,67,1,1,1
199065,24362,0,0,1,0,112,5,4,40,0,1,0
199098,22850,0,0,1,0,91,7,5,68,1,0,1
199081,69140,0,0,1,0,63,4,4,59,1,1,0
199097,2350,0,0,1,0,42,6,5,88,1,0,1
199002,2840,0,0,1,0,84,6,4,44,1,1,0
199051,0,0,70,1,70,28,3,2,41,0,0,1
199093,1650,0,54,1,54,84,6,5,50,1,1,1
199082,1168625,0,84,1,84,0,5,4,81,1,1,0
199037,16630,0,0,1,0,0,2,2,82,0,0,1
199085,15795,0,0,1,0,49,3,2,66,1,0,1
199031,42500,0,0,1,0,35,3,3,59,0,0,1
199086,2468,0,0,1,0,51,10,6,39,1,1,1
199018,6360,0,0,1,0,91,9,7,57,1,1,1
199068,5030,0,49,1,49,56,4,3,51,1,1,1
199089,7860,0,103,1,103,35,5,5,69,1,0,1
199047,1800,0,24,1,24,133,8,7,55,1,1,0
